title,location,precio,basic_features,extra_features
Piso en venta en calle Pintor Lorenzo Casanova,Ensanche-Diputación,257000,"['137 m² construidos, 126 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1979', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n101 kWh/m² año', 'Emisiones: \n21 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,790000,"['217 m² construidos, 196 m² útiles', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2002', 'Calefacción individual: Gas natural', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en avenida Oscar Espla,Benalúa,850000,"['195 m² construidos, 169 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en avenida Eusebio Sempere,Ensanche-Diputación,365000,"['238 m² construidos, 116 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1980', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Maisonnave,Ensanche-Diputación,205000,"['117 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1969', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n125 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,207500,"['104 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1979', 'Planta 1ª', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n78 kWh/m² año', 'Emisiones: \n15 kg CO2/m² año']"
Ático en venta en Ensanche-Diputación,Centro,850000,"['125 m² construidos, 124 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'No dispone de calefacción', 'Planta 31ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,350000,"['174 m² construidos, 135 m² útiles', '4 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1981', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Pintor Aparicio,Ensanche-Diputación,199000,"['102 m² construidos, 93 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur, oeste', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Italia,Ensanche-Diputación,249500,"['152 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1976', 'Calefacción individual: Gas natural', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n43,42 kWh/m² año', 'Emisiones: \n43,42 kg CO2/m² año']"
Piso en venta en calle Castelar,Ensanche-Diputación,262900,"['130 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en plaza de los Luceros,Ensanche-Diputación,950000,"['280 m² construidos', '3 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,270000,"['104 m² construidos, 94 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1965', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Doctor Gadea,Ensanche-Diputación,1975000,"['345 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle General O'Donnell,Ensanche-Diputación,270000,"['118 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1966', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida de Ramón y Cajal,Ensanche-Diputación,780000,"['184 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,455000,"['158 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1965', 'No dispone de calefacción', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Eusebio Sempere,Ensanche-Diputación,330000,"['126 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida de Loring s/n,Ensanche-Diputación,499000,"['240 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 1986', 'No dispone de calefacción', 'Planta 6ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Italia,Ensanche-Diputación,319000,"['217 m² construidos', '5 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1981', 'Planta 1ª exterior', 'Con ascensor']","['Consumo: \n108 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,230000,"['139 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1988', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Portugal,Ensanche-Diputación,260000,"['139 m² construidos, 125 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 1982', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Pintor Cabrera,Ensanche-Diputación,399000,"['105 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1964', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Churruca,Ensanche-Diputación,220000,"['92 m² construidos, 76 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1983', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en avenida de Loring,Ensanche-Diputación,390000,"['165 m² construidos, 155 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1980', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,1690000,"['331 m² construidos', '6 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Eusebio Sempere,Ensanche-Diputación,285000,"['150 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle París,Ensanche-Diputación,318500,"['127 m² construidos, 113 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Construido en 1975', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en avenida de la Estación,Ensanche-Diputación,249900,"['105 m² construidos, 90 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en Ensanche-Diputación,Centro,360000,"['110 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1975', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,460000,"['174 m² construidos, 150 m² útiles', '3 habitaciones', '6 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1963', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,350000,"['184 m² construidos, 160 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1980', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,330000,"['148 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1978', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n119 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,560000,"['203 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1961', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Urb. no,Centro,349000,"['126 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación este', 'Construido en 1990', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,210000,"['130 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,215100,"['153 m² construidos, 122 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1968', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,690000,"['204 m² construidos', '5 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,210000,"['130 m² construidos, 111 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Estudio en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,159000,"['35 m² construidos', 'Sin habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1976', 'Planta 12ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,258000,"['142 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1977', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida Eusebio Sempere,Ensanche-Diputación,310000,"['153 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Ático en venta en calle Pintor Cabrera,Ensanche-Diputación,270428,"['103 m² construidos, 96 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1995', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Inmueble exento']"
Piso en venta en calle Eusebio Sempere,Ensanche-Diputación,399000,"['185 m² construidos, 180 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1980', 'Calefacción central: Gasoil', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,269000,"['58 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Planta 14ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Alemania,Ensanche-Diputación,380000,"['127 m² construidos, 98 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2002', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,790000,"['220 m² construidos, 200 m² útiles', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2002', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Ático en venta en Ensanche-Diputación,Centro,449900,"['85 m² construidos, 60 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 2008', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']","['Piscina', 'No indicado']"
Piso en venta en Ensanche-Diputación,Centro,479900,"['139 m² construidos, 127 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2020', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,679900,"['200 m² construidos, 180 m² útiles', '5 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 2008', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,208000,"['108 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1979', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Ensanche-Diputación,Centro,280000,"['91 m² construidos, 87 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,350000,"['172 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1981', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Estudio en venta en Ensanche-Diputación,Centro,159900,"['42 m² construidos, 36 m² útiles', 'Sin habitación', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1976', 'No dispone de calefacción', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,850000,"['125 m² construidos, 65 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Planta 31ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en Ensanche-Diputación,Centro,329900,"['148 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1977', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Italia,Ensanche-Diputación,495000,"['186 m² construidos', '5 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n128 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Piso en venta en avenida del Doctor Gadea,Ensanche-Diputación,359000,"['200 m² construidos, 180 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 1ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en calle Ab el Hamet,Ensanche-Diputación,185500,"['110 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,634900,"['188 m² construidos, 177 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Ático en venta en Ensanche-Diputación,Centro,774900,"['125 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Calefacción individual: Eléctrica', 'Planta 31ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en avenida Maisonnave,Ensanche-Diputación,425000,"['145 m² construidos', '3 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 1981', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Maisonnave,Ensanche-Diputación,350000,"['160 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur, oeste', 'Planta 1ª exterior', 'Con ascensor']","['Zonas verdes', 'En trámite']"
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,250000,"['117 m² construidos, 94 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle General O'Donnell,Ensanche-Diputación,280000,"['125 m² construidos, 105 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1995', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n160 kWh/m² año', 'Emisiones: \n33 kg CO2/m² año']"
Ático en venta en calle Pintor Lorenzo Casanova,Ensanche-Diputación,295000,"['110 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,250000,"['110 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Plaza de garaje por 20.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1986', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Ático en venta en Ensanche-Diputación,Centro,460000,"['110 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 2008', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Piscina', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,790000,"['217 m² construidos, 186 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2002', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Churruca,Ensanche-Diputación,245000,"['110 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida de Ramón y Cajal,Ensanche-Diputación,440000,"['163 m² construidos, 122 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1976', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'Consumo: \n91 kWh/m² año', 'Emisiones: \n17,3 kg CO2/m² año']"
Dúplex en venta en avenida Doctor Gadea,Ensanche-Diputación,598500,"['230 m² construidos, 190 m² útiles', '5 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 1990', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida del Doctor Gadea,Ensanche-Diputación,1950000,"['345 m² construidos', '6 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción central: Gasoil', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,330000,"['150 m² construidos, 148 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1977', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n119 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,448000,"['158 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en calle Pintor Cabrera,Ensanche-Diputación,245000,"['153 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 30.000 € adicionales', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1968', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n129 kWh/m² año', 'Emisiones: \n24 kg CO2/m² año']"
Piso en venta en avenida Eusebi Sempere,Ensanche-Diputación,435000,"['130 m² construidos, 129 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1982', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Doctor Ramon y Cajal,Ensanche-Diputación,125000,"['65 m² construidos, 59 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1976', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª interior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,260000,"['104 m² construidos, 98 m² útiles', '5 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1981', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,220000,"['130 m² construidos, 117 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1968', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
