title,location,precio,basic_features,extra_features
Piso en venta en Mercado,Centro,318000,"['141 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,259000,"['140 m² construidos, 130 m² útiles', '5 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en plaza d'Espanya,Mercado,149900,"['66 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Mercado,Centro,298000,"['98 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2009', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Mercado,Centro,260000,"['100 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Berenguer de Marquina,Mercado,242000,"['148 m² construidos, 133 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle del Alcalde Alfonso de Rojas,Mercado,220000,"['160 m² construidos', '5 habitaciones', '5 baños', 'Segunda mano/buen estado', 'Entreplanta exterior', 'Con ascensor']",['Consumo:']
Ático en venta en Mercado,Centro,239000,"['85 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Calderón de la Barca,Mercado,220000,"['110 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1900', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle García Morato,Mercado,190000,"['115 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Planta 1ª interior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Dúplex en venta en calle Diaz Moreu,San Antón,125000,"['60 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Ático en venta en Mercado,Centro,350000,"['97 m² construidos, 72 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción central', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Mercado,Centro,260000,"['84 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1982', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Casa o chalet independiente en venta en calle pozo,San Antón,295000,"['Casa o chalet independiente', '3 plantas', '129 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este', 'Construido en 2006', 'Calefacción individual']","['Aire acondicionado', 'Jardín', 'Consumo: \n189 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Ático en venta en Mercado,Centro,585000,"['165 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 1958', 'Calefacción individual: Gas natural', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Catedrático Ángel Casado,San Blas,155000,"['87 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª interior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,335000,"['137 m² construidos, 121 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en ronda del Castillo,Mercado,242000,"['112 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 26.500 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 2005', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Mercado,Centro,199000,"['95 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1966', 'No dispone de calefacción', 'Planta 4ª exterior', 'Sin ascensor']",['No indicado']
Ático en venta en Mercado,Centro,595000,"['110 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1972', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 10ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Pintor Velazquez,Campoamor,189000,"['145 m² construidos, 140 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1969', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n145 kWh/m² año', 'Emisiones: \n58 kg CO2/m² año']"
Chalet pareado en venta en calle Taquigrafo Martí,Campoamor,180000,"['Chalet pareado', '105 m² construidos, 95 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero']","['Consumo: \n116 kWh/m² año', 'Emisiones: \n32 kg CO2/m² año']"
Piso en venta en calle Taquigrafo Martí,Campoamor,129500,"['97 m² construidos, 81 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje por 15.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1982', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n150 kWh/m² año', 'Emisiones: \n50 kg CO2/m² año']"
Piso en venta en calle Segura,Mercado,165000,"['80 m² construidos, 70 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1950', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n81 kWh/m² año', 'Emisiones: \n22 kg CO2/m² año']"
Piso en venta en Mercado,Centro,270000,"['84 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2010', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Maestro Gaztambide,Mercado,299000,"['116 m² construidos, 88 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2005', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Maestro Bretón,Mercado,169000,"['83 m² construidos, 76 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Sargento Vaillo,Mercado,180000,"['95 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 2ª', 'Con ascensor']",['No indicado']
Piso en venta en calle San Vicente,Mercado,479000,"['168 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1998', 'Planta 6ª', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Alcoi,Campoamor,120000,"['91 m² construidos, 83 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1964', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n259 kWh/m² año', 'Emisiones: \n64 kg CO2/m² año']"
Piso en venta en calle Pablo Iglesias,Mercado,235000,"['145 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Construido en 1968', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Poeta Campos Vasallo,Mercado,298000,"['84 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2008', 'Planta 4ª', 'Con ascensor']",['Consumo: \n132 kWh/m² año']
Dúplex en venta en plaza Músico Óscar Tordera Iñesta,Mercado,320000,"['140 m² construidos, 118 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 18.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1918', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n129 kWh/m² año', 'Emisiones: \n9 kg CO2/m² año']"
Piso en venta en avenida alfonso El Sabio,Mercado,349000,"['134 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1972', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n140 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Piso en venta en avenida Alfonso El Sabio,Mercado,259000,"['138 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1957', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en alfonso el sabio,Mercado,259000,"['120 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n116 kWh/m² año', 'Emisiones: \n32 kg CO2/m² año']"
Piso en venta en avenida alfonso El Sabio,Mercado,349000,"['134 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1972', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n140 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Piso en venta en calle de Juan de Herrera,Mercado,106000,"['104 m² construidos, 95 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación norte', 'Construido en 1968', 'No dispone de calefacción', 'Entreplanta exterior', 'Con ascensor']","['Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en avenida Alfonso El Sabio,Mercado,339000,"['105 m² construidos, 95 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1963', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n128 kWh/m² año', 'Emisiones: \n24 kg CO2/m² año']"
Piso en venta en plaza de España,Mercado,348000,"['205 m² construidos, 185 m² útiles', '5 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1945', 'Calefacción individual', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Benito Perez Galdos,Mercado,341100,"['96 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 2ª', 'Sin ascensor']",['No indicado']
Ático en venta en calle pozo,San Antón,159000,"['80 m² construidos, 70 m² útiles', 'Sin habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Nueva Alta,San Antón,149500,"['74 m² construidos, 68 m² útiles', '1 habitación', '1 baño', 'Segunda mano/para reformar', 'Construido en 1940', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en avenida General Marva,Mercado,585000,"['210 m² construidos, 190 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1958', 'Calefacción central: Gas', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n166 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Piso en venta en calle Poeta Campos Vasallo,Mercado,275000,"['109 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2007', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Ático en venta en avenida Alfonso X El Sabio,Mercado,355000,"['160 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1979', 'Calefacción central', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en calle Alcalde Alfonso de Roj,Campoamor,250000,"['120 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 7ª', 'Con ascensor']",['En trámite']
Piso en venta en avenida Benito Perez Galdos,Mercado,373600,"['96 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 2007', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Manuel Antón,Mercado,310000,"['178 m² construidos, 56 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 2006', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Taquigrafo Martí,Campoamor,205000,"['155 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1983', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Alfonso El Sabio,Mercado,259000,"['120 m² construidos, 105 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1957', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n81 kWh/m² año', 'Emisiones: \n14 kg CO2/m² año']"
Piso en venta en calle Maestro Marqués,Mercado,151000,"['128 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Construido en 1967', 'Planta 4ª', 'Sin ascensor']",['No indicado']
Piso en venta en calle Maestro Bretón,Mercado,195000,"['128 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1967', 'Planta 1ª', 'Sin ascensor']",['No indicado']
Piso en venta en calle Berenguer de Marquina,Mercado,230000,"['122 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1969', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n131 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Casa o chalet en venta en calle Poeta Campos Vasallo,Mercado,530000,"['Casa o chalet', '314 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Construido en 1991']",['Consumo: \n137 kWh/m² año']
Casa o chalet en venta en calle L'Horta,San Antón,280000,"['Casa o chalet', '240 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/para reformar', 'Construido en 2008']",['No indicado']
Piso en venta en calle del Alcalde Alfonso de Rojas,Campoamor,287000,"['120 m² construidos, 95 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1967', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n168 kWh/m² año', 'Emisiones: \n30 kg CO2/m² año']"
Ático en venta en avenida General Marva,Mercado,590000,"['200 m² construidos, 190 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este, oeste', 'Construido en 1960', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n166 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Piso en venta en avenida Benito Pérez Galdós,Mercado,299000,"['144 m² construidos', '4 habitaciones', '2 baños', 'Plaza de garaje por 32.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 2005', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en plaza Camaradas M.y S. Pasc,Mercado,175000,"['189 m² construidos, 166 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1965', 'No dispone de calefacción', 'Entreplanta exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Calderón de la Barca,Mercado,195000,"['90 m² construidos, 80 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/para reformar', 'Orientación sur, este', 'Construido en 1960', 'No dispone de calefacción', 'Planta 4ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en Mercado,Centro,219900,"['99 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1969', 'Calefacción individual', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en avenida Alfonso El Sabio,Mercado,361900,"['123 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1970', 'Calefacción individual: Eléctrica', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n133,48 kWh/m² año', 'Emisiones: \n18,94 kg CO2/m² año']"
Casa o chalet independiente en venta en calle Poeta Quintana s/n,Mercado,530000,"['Casa o chalet independiente', '2 plantas', '315 m² construidos, 290 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Benito Perez Galdos,Mercado,366400,"['93 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur, este', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Taquigrafo Martí,Campoamor,160000,"['80 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Pintor Velazquez,Mercado,250000,"['96 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1965', 'Planta 7ª exterior', 'Con ascensor']",['En trámite']
Casa o chalet independiente en venta en calle Poeta Quintana s/n,Mercado,530000,"['Casa o chalet independiente', '2 plantas', '315 m² construidos, 290 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,235000,"['105 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1950', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n132,12 kWh/m² año', 'Emisiones: \n24,72 kg CO2/m² año']"
Piso en venta en Mercado,Centro,270000,"['84 m² construidos, 79 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2016', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en plaza Músico Óscar Tordera Iñesta,Mercado,175000,"['180 m² construidos', '7 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación oeste', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Entreplanta exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calderón de la barca,Mercado,375000,"['220 m² construidos', '5 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Pintor Velazquez,Campoamor,188000,"['141 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1967', 'Calefacción central', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en pintor velazquez,Mercado,310000,"['155 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1980', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Juan De Herrera,Mercado,199500,"['140 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje por 25.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1982', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Dúplex en venta en calle Belando,Mercado,350000,"['118 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2009', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Berenguer de Marquina,Mercado,249000,"['150 m² construidos', '5 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Berenguer de Marquina,Mercado,252000,"['140 m² construidos, 130 m² útiles', '5 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1975', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en avenida Benito Perez Galdos,Mercado,194900,"['137 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1983', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Pintor Velázquez,Mercado,219000,"['121 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1965', 'Planta 2ª interior', 'Con ascensor']",['En trámite']
Ático en venta en calle Díaz Moreu,San Antón,159000,"['90 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Belando,Mercado,315000,"['135 m² construidos, 131 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
