title,location,precio,basic_features,extra_features
Piso en venta en avenida Alfonso El Sabio,Centro Tradicional,225000,"['100 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n116 kWh/m² año', 'Emisiones: \n30 kg CO2/m² año']"
Casa o chalet independiente en venta en Xeraco,Safor,170000,"['Casa o chalet independiente', '2 plantas', '240 m² construidos, 230 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 1923', 'Calefacción individual']","['Aire acondicionado', 'Consumo: \n106 kWh/m² año', 'Emisiones: \n42 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona El Vedat-Santa Apolonia,Torrent,449900,"['Casa o chalet independiente', '1 planta', '416 m² construidos, 360 m² útiles', '6 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1982', 'Calefacción central: Gasoil']","['Aire acondicionado', 'Piscina', 'Consumo: \n116 kWh/m² año', 'Emisiones: \n57 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Monte Real-Calicanto,Torrent,399500,"['Casa o chalet independiente', '3 plantas', '359 m² construidos, 350 m² útiles', '6 habitaciones', '4 baños', 'Parcela de 1.339 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1976', 'Calefacción central: Gasoil']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n86 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Estadio Castalia,Norte,59900,"['Casa o chalet independiente', '1 planta', '70 m² construidos, 65 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1970', 'No dispone de calefacción']","['Consumo: \n131 kWh/m² año', 'Emisiones: \n57 kg CO2/m² año']"
Casa o chalet independiente en venta en Madrigal,Villarreal/Vila-Real,650000,"['Casa o chalet independiente', '1 planta', '342 m² construidos, 330 m² útiles', '6 habitaciones', '4 baños', 'Parcela de 1.506 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2003', 'Calefacción central: Gasoil']","['Piscina', 'Jardín', 'Consumo: \n96 kWh/m² año', 'Emisiones: \n33 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Monte Real-Calicanto,Torrent,293900,"['Casa o chalet independiente', '2 plantas', '364 m² construidos, 310 m² útiles', '5 habitaciones', '4 baños', 'Parcela de 2.197 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 2000', 'Calefacción individual']","['Aire acondicionado', 'Jardín', 'Consumo: \n96 kWh/m² año', 'Emisiones: \n42 kg CO2/m² año']"
Chalet adosado en venta en Les Boqueres-Zona norte,Almazora/Almassora,135000,"['Chalet adosado', '1 planta', '155 m² construidos, 149 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2009', 'No dispone de calefacción']","['Aire acondicionado', 'Consumo: \n104 kWh/m² año', 'Emisiones: \n47 kg CO2/m² año']"
Casa o chalet independiente en venta en Alaquás,L'Horta Sud,85900,"['Casa o chalet independiente', '3 plantas', '203 m² construidos, 190 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'Construido en 1950', 'No dispone de calefacción']","['Piscina', 'Consumo: \n173 kWh/m² año', 'Emisiones: \n60 kg CO2/m² año']"
Casa o chalet independiente en venta en Xeraco,Safor,360000,"['Casa o chalet independiente', '1 planta', '120 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 324 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1952', 'No dispone de calefacción']","['Consumo: \n104 kWh/m² año', 'Emisiones: \n38 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Plaza Illes Columbretes,Norte,100000,"['Casa o chalet independiente', '2 plantas', '163 m² construidos, 154 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1900', 'No dispone de calefacción']","['Consumo: \n169 kWh/m² año', 'Emisiones: \n77 kg CO2/m² año']"
Piso en venta en Albuixech,L'Horta Nord,135000,"['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2009', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Chalet adosado en venta en Pueblo Español - Coveta Fumá,El Campello,140000,"['Chalet adosado', '3 plantas', '85 m² construidos, 80 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1987', 'No dispone de calefacción']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n170 kWh/m² año', 'Emisiones: \n97 kg CO2/m² año']"
Chalet adosado en venta en Zona Playa Morro de Gos,Oropesa del Mar,150000,"['Chalet adosado', '1 planta', '116 m² construidos, 108 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1988', 'No dispone de calefacción']","['Aire acondicionado', 'Consumo: \n104 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Playa,Burriana,750000,"['Casa o chalet independiente', '2 plantas', '394 m² construidos, 386 m² útiles', '6 habitaciones', '3 baños', 'Parcela de 714 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1986', 'Calefacción individual']","['Piscina', 'Jardín', 'Consumo: \n108 kWh/m² año', 'Emisiones: \n44 kg CO2/m² año']"
Casa o chalet independiente en venta en Santa Bárbara,Llíria,85000,"['Casa o chalet independiente', '1 planta', '255 m² construidos, 230 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte', 'Construido en 1956', 'No dispone de calefacción']","['Consumo: \n175 kWh/m² año', 'Emisiones: \n69 kg CO2/m² año']"
Casa o chalet independiente en venta en Centro Ciudad,Paterna,250000,"['Casa o chalet independiente', '2 plantas', '153 m² construidos, 144 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación oeste', 'Construido en 1937', 'No dispone de calefacción']","['Consumo: \n177 kWh/m² año', 'Emisiones: \n70 kg CO2/m² año']"
Casa o chalet independiente en venta en El Alborgí,Paterna,260000,"['Casa o chalet independiente', '1 planta', '91 m² construidos, 85 m² útiles', '4 habitaciones', '1 baño', 'Parcela de 300 m²', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 1968', 'No dispone de calefacción']","['Consumo: \n126 kWh/m² año', 'Emisiones: \n47 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Plaza Illes Columbretes,Norte,83000,"['Casa o chalet independiente', '3 plantas', '156 m² construidos, 140 m² útiles', '5 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Orientación norte', 'Construido en 1902', 'No dispone de calefacción']","['Consumo: \n186 kWh/m² año', 'Emisiones: \n79 kg CO2/m² año']"
Casa o chalet independiente en venta en Centro,Almazora/Almassora,85000,"['Casa o chalet independiente', '2 plantas', '196 m² construidos, 189 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1961', 'No dispone de calefacción']","['Consumo: \n156 kWh/m² año', 'Emisiones: \n77 kg CO2/m² año']"
Piso en venta en Centro Tradicional,Centro,670000,"['154 m² construidos, 140 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1971', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,725000,"['180 m² construidos, 165 m² útiles', '4 habitaciones', '4 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1945', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,585000,"['180 m² construidos, 160 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,395000,"['110 m² construidos, 100 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1965', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,450000,"['163 m² construidos, 160 m² útiles', '3 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1955', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
Ático en venta en Centro Tradicional,Centro,230000,"['100 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1980', 'No dispone de calefacción', 'Planta 4ª exterior', 'Sin ascensor']",['En trámite']
Dúplex en venta en Centro Tradicional,Centro,402150,"['140 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1994', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle San Fernando,Centro Tradicional,998000,"['279 m² construidos, 224 m² útiles', '4 habitaciones', '4 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este', 'Construido en 1976', 'Calefacción central: Gas', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n210 kWh/m² año', 'Emisiones: \n154 kg CO2/m² año']"
Piso en venta en calle Álvarez Sereix,Centro Tradicional,580000,"['211 m² construidos, 191 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1977', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Alfonso X El Sabio,Centro Tradicional,325000,"['120 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,260000,"['94 m² construidos, 79 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2023', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n21 kg CO2/m² año']"
Piso en venta en Av. de Ramón y Cajal,Centro Tradicional,750000,"['154 m² construidos, 129 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en teniente coronel chapuli,Centro Tradicional,490000,"['133 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1960', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n105 kWh/m² año']"
Piso en venta en calle Castaños,Centro Tradicional,450000,"['120 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1954', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Bailen,Centro Tradicional,319000,"['205 m² construidos', '6 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Construido en 1945', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Castaños,Centro Tradicional,295000,"['90 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Ático en venta en Av. Dr. Gadea,Centro Tradicional,680000,"['135 m² construidos, 127 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Gas natural', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n32 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Piso en venta en San Fernándo,Centro Tradicional,510000,"['184 m² construidos, 180 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1982', 'Calefacción individual: Eléctrica', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n43,42 kWh/m² año', 'Emisiones: \n43,42 kg CO2/m² año']"
Piso en venta en calle San Fernando,Centro Tradicional,975000,"['279 m² construidos, 261 m² útiles', '4 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1976', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Bazán,Centro Tradicional,185000,"['100 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación norte, este', 'Construido en 1883', 'Planta 3ª exterior', 'Sin ascensor']","['Consumo: \n177 kWh/m² año', 'Emisiones: \n33 kg CO2/m² año']"
Piso en venta en navas,Centro Tradicional,215000,"['150 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1967', 'Calefacción individual', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Bailén,Centro Tradicional,495000,"['230 m² construidos', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1964', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,260000,"['94 m² construidos, 79 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2010', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n121 kg CO2/m² año']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,270000,"['94 m² construidos, 79 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 2019', 'Planta 6ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,260000,"['94 m² construidos, 74 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 2019', 'Planta 5ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle de Ángel Lozano,Centro Tradicional,298000,"['126 m² construidos, 116 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1955', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,1200000,"['284 m² construidos', '4 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1976', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en calle Colon,Centro Tradicional,328000,"['200 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1956', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n147 kWh/m² año', 'Emisiones: \n90 kg CO2/m² año']"
Piso en venta en calle del Medico Pascual Perez,Centro Tradicional,330000,"['180 m² construidos, 150 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 4ª', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle de Ángel Lozano,Centro Tradicional,298000,"['126 m² construidos, 116 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1955', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,310000,"['95 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje por 50.000 € adicionales', 'Segunda mano/buen estado', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle San Ildefonso,Centro Tradicional,269000,"['53 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1940', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,1069000,"['270 m² construidos, 252 m² útiles', '4 habitaciones', '3 baños', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1975', 'Calefacción central', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en avenida Maisonnave,Centro Tradicional,375000,"['147 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1982', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª', 'Con ascensor']",['No indicado']
Piso en venta en calle Canalejas,Centro Tradicional,670000,"['154 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1971', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª', 'Con ascensor']",['No indicado']
Ático en venta en avenida Alfonso X El Sabio s/n,Centro Tradicional,350000,"['127 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en C. de Ángel Lozano,Centro Tradicional,549000,"['182 m² construidos, 156 m² útiles', '3 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Doctor Gadea,Centro Tradicional,375000,"['148 m² construidos, 135 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n96 kWh/m² año', 'Emisiones: \n57 kg CO2/m² año']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,270000,"['94 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 2010', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n21 kg CO2/m² año']"
Piso en venta en rambla Méndez Núñez,Centro Tradicional,270000,"['90 m² construidos, 80 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2023', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n21 kg CO2/m² año']"
Ático en venta en avenida Alfonso El Sabio,Centro Tradicional,350000,"['160 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Bomba de frío/calor', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle explanada,Centro Tradicional,590000,"['176 m² construidos, 160 m² útiles', 'Sin habitación', 'Sin baños', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Explanada,Centro Tradicional,975000,"['279 m² construidos, 261 m² útiles', '5 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este', 'Construido en 1976', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Estudio en venta en calle Castaños,Centro Tradicional,200000,"['55 m² construidos', 'Sin habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1936', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n71 kWh/m² año', 'Emisiones: \n12 kg CO2/m² año']"
Ático en venta en avenida Doctor Gadea,Centro Tradicional,680000,"['137 m² construidos, 136 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Planta 7ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle del Teatro,Centro Tradicional,270000,"['136 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1972', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones: \n29 kg CO2/m² año']"
Piso en venta en calle Girona,Centro Tradicional,490000,"['150 m² construidos, 133 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1960', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n105 kWh/m² año', 'Emisiones: \n21 kg CO2/m² año']"
Piso en venta en avenida Federico Soto,Centro Tradicional,550000,"['140 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en plaza Gabriel Miró,Centro Tradicional,500000,"['116 m² construidos, 100 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1890', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Dúplex en venta en calle San Francisco,Centro Tradicional,450000,"['110 m² construidos, 90 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Bilbao,Centro Tradicional,472000,"['151 m² construidos, 114 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2001', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Navas,Centro Tradicional,235000,"['80 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Susana Llaneras,Centro Tradicional,217000,"['120 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1979', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Federico Soto,Centro Tradicional,550000,"['140 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,525000,"['198 m² construidos, 132 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1970', 'Calefacción individual', 'Planta 6ª', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n89 kWh/m² año', 'Emisiones: \n18 kg CO2/m² año']"
