title,location,precio,basic_features,extra_features
Casa o chalet independiente en venta en Maravisa,La Pobla de Vallbona,349900,"['Casa o chalet independiente', '3 plantas', '340 m² construidos, 300 m² útiles', '5 habitaciones', '3 baños', 'Parcela de 718 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1998', 'Calefacción individual']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n115 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Piso en venta en Ciutat del Transport-La Salera,Oeste,175000,"['111 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 2006', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n85 kWh/m² año', 'Emisiones: \n16 kg CO2/m² año']"
Piso en venta en calle Juan Ortega s/n,Santo Domingo,90000,"['132 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1976', 'Entreplanta', 'Sin ascensor']",['En trámite']
Piso en venta en avenida de València,Corea,98000,"['106 m² construidos, 102 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 2006', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n102 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Ático en venta en calle de Goya,Zona Centro,250000,"['256 m² construidos, 233 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2009', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n110 kWh/m² año', 'Emisiones: \n24 kg CO2/m² año']"
Piso en venta en avenida Central,Playa Coral,90000,"['53 m² construidos, 48 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 2008', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Piscina', 'Consumo: \n142 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Ático en venta en calle de Joan d'Austria,El Grau de Castelló,250000,"['181 m² construidos, 170 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2006', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n104 kWh/m² año', 'Emisiones: \n30 kg CO2/m² año']"
Piso en venta en calle Amplaries,Bahía Park - Isla Park,140900,"['62 m² construidos, 58 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 2003', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'Consumo: \n113 kWh/m² año', 'Emisiones: \n40 kg CO2/m² año']"
Piso en venta en calle Amplaries,Acapulco,112000,"['63 m² construidos, 57 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2004', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Consumo: \n107 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']"
Piso en venta en carretera de Gabriel Císcar,Oliva pueblo,74000,"['103 m² construidos, 96 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1968', 'No dispone de calefacción', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n99 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Piso en venta en avenida General Marvá,Ensanche-Diputación,480000,"['131 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1969', 'Calefacción individual', 'Planta 9ª exterior', 'Con ascensor']","['Consumo: \n100 kWh/m² año', 'Emisiones: \n39 kg CO2/m² año']"
Casa o chalet independiente en venta en calle Mare de Déu del Rocio,Zona Playa,75000,"['Casa o chalet independiente', '1 planta', '96 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Orientación este, oeste', 'Construido en 1962', 'No dispone de calefacción']","['Consumo: \n180 kWh/m² año', 'Emisiones: \n79 kg CO2/m² año']"
Piso en venta en avenida Lepanto,Centro,68000,"['89 m² construidos, 84 m² útiles', '4 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1981', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n180 kWh/m² año', 'Emisiones: \n74 kg CO2/m² año']"
Piso en venta en calle de la Florista,Benicalap,75000,"['54 m² construidos, 48 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación norte, este', 'Construido en 1967', 'No dispone de calefacción', 'Planta 5ª interior', 'Sin ascensor']","['Consumo: \n123 kWh/m² año', 'Emisiones: \n56 kg CO2/m² año']"
Piso en venta en calle dels Marenys,Miramar,120000,"['94 m² construidos, 50 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1975', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n116 kWh/m² año', 'Emisiones: \n48 kg CO2/m² año']"
Casa o chalet independiente en venta en calle de la Mar Cantàbric,Almarda,1000000,"['Casa o chalet independiente', '2 plantas', '261 m² construidos, 250 m² útiles', '5 habitaciones', '3 baños', 'Parcela de 700 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1990', 'Calefacción individual: Gas natural']","['Piscina', 'Jardín', 'Consumo: \n100 kWh/m² año', 'Emisiones: \n36 kg CO2/m² año']"
Chalet adosado en venta en avenida de la Mar,Zona Playa Morro de Gos,142000,"['Chalet adosado', '3 plantas', '145 m² construidos, 125 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1988', 'No dispone de calefacción']","['Aire acondicionado', 'Consumo: \n119 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
Piso en venta en calle de la Mestra Inés Mir,Zona Concordia,150000,"['100 m² construidos, 94 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1980', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n100 kWh/m² año', 'Emisiones: \n44 kg CO2/m² año']"
Piso en venta en calle de la Partida Rodona,Grau de Gandia - Venecia - Marenys,175500,"['68 m² construidos, 63 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2006', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Piscina', 'Consumo: \n99 kWh/m² año', 'Emisiones: \n28 kg CO2/m² año']"
Casa o chalet independiente en venta en calle Marqués de dos Aigües,Picassent,440000,"['Casa o chalet independiente', '3 plantas', '1.050 m² construidos, 1.000 m² útiles', '5 habitaciones', '4 baños', 'Parcela de 400 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1993', 'No dispone de calefacción']","['Aire acondicionado', 'Piscina', 'Consumo: \n96 kWh/m² año', 'Emisiones: \n33 kg CO2/m² año']"
Casa o chalet independiente en venta en avenida de les Corts Valencianes,Albal,450000,"['Casa o chalet independiente', '3 plantas', '460 m² construidos, 400 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1952', 'No dispone de calefacción']","['Consumo: \n140 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
Piso en venta en calle Governador Bermudez de castro,Casco Histórico,150000,"['145 m² construidos, 138 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1982', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n124 kWh/m² año', 'Emisiones: \n50 kg CO2/m² año']"
Piso en venta en avenida Central,Marina Trebol - Neptuno,140000,"['70 m² construidos, 65 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2006', 'Calefacción individual', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n142 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Casa o chalet independiente en venta en calle Major,Picassent,139890,"['Casa o chalet independiente', '2 plantas', '310 m² construidos, 302 m² útiles', '6 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Orientación sur, este', 'Construido en 1902', 'No dispone de calefacción']","['Consumo: \n156 kWh/m² año', 'Emisiones: \n54 kg CO2/m² año']"
Piso en venta en Playa de Gandia,Gandia,275000,"['157 m² construidos, 150 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Construido en 1980', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,278700,"['104 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,240000,"['83 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 3ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,234300,"['83 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,284250,"['104 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,273000,"['103 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,273000,"['105 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Pitu Perramón,Paus,290000,"['106 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 3ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Casa o chalet independiente en venta en Centro,Almazora/Almassora,179900,"['Casa o chalet independiente', '2 plantas', '178 m² construidos, 170 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, oeste', 'Construido en 1932', 'Calefacción individual']","['Consumo: \n149 kWh/m² año', 'Emisiones: \n58 kg CO2/m² año']"
Casa o chalet independiente en venta en Turis,Ribera Alta,306000,"['Casa o chalet independiente', '2 plantas', '463 m² construidos, 450 m² útiles', '8 habitaciones', '3 baños', 'Parcela de 1.068 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2010', 'Calefacción individual']","['Piscina', 'Jardín', 'Consumo: \n98 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Piso en venta en Oliva pueblo,Oliva,112000,"['195 m² construidos, 188 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1925', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n110 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Casa o chalet independiente en venta en Xeraco,Safor,360000,"['Casa o chalet independiente', '1 planta', '120 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 324 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1952', 'No dispone de calefacción']","['Consumo: \n104 kWh/m² año', 'Emisiones: \n38 kg CO2/m² año']"
Piso en venta en Zona Avenida Alta-Auditorio,Torrent,375000,"['158 m² construidos, 151 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 2005', 'Calefacción individual', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n85 kWh/m² año', 'Emisiones: \n29 kg CO2/m² año']"
Casa o chalet independiente en venta en Miramar,Safor,60000,"['Casa o chalet independiente', '2 plantas', '111 m² construidos, 103 m² útiles', '4 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1932', 'No dispone de calefacción']","['Consumo: \n131 kWh/m² año', 'Emisiones: \n45 kg CO2/m² año']"
Chalet adosado en venta en Tavernes de la Valldigna,Safor,190000,"['Chalet adosado', '4 plantas', '169 m² construidos, 161 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1994', 'No dispone de calefacción']","['Consumo: \n111 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Piso en venta en Nules,Plana Baixa,68000,"['133 m² construidos, 126 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1981', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n115 kWh/m² año', 'Emisiones: \n48 kg CO2/m² año']"
Casa o chalet independiente en venta en Camino Onda - Salesianos - Centro,Burriana,56900,"['Casa o chalet independiente', '2 plantas', '137 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1942', 'No dispone de calefacción']","['Consumo: \n180 kWh/m² año', 'Emisiones: \n79 kg CO2/m² año']"
Casa o chalet independiente en venta en Els Terrers,Benicasim/Benicàssim,695000,"['Casa o chalet independiente', '1 planta', '156 m² construidos, 150 m² útiles', '2 habitaciones', '3 baños', 'Parcela de 800 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1977', 'Calefacción central: Gasoil']","['Piscina', 'Jardín', 'Consumo: \n140 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Casa o chalet independiente en venta en Zona Monte Real-Calicanto,Torrent,399500,"['Casa o chalet independiente', '3 plantas', '359 m² construidos, 350 m² útiles', '6 habitaciones', '4 baños', 'Parcela de 1.339 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1976', 'Calefacción central: Gasoil']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n86 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Casa o chalet independiente en venta en Miramar,Safor,96000,"['Casa o chalet independiente', '1 planta', '130 m² construidos, 96 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1986', 'No dispone de calefacción']","['Consumo: \n113 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']"
Chalet adosado en venta en Onda,Plana Baixa,135000,"['Chalet adosado', '3 plantas', '120 m² construidos, 110 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2007', 'No dispone de calefacción']","['Consumo: \n107 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
Piso en venta en calle El Pilar,Santo Domingo,75000,"['137 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación sur, oeste', 'Construido en 1967', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en camino de Ronda,San Blas,55000,"['77 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/para reformar', 'Orientación este, oeste', 'Construido en 1970', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle del Doctor Fleming,Massamagrell,59000,"['40 m² construidos, 38 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2010', 'No dispone de calefacción', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n103 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Piso en venta en calle Santa Felicitas,Santo Domingo,179999,"['107 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1983', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Cardenal Francisco Álvarez,Paus,178000,"['118 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en avenida Médico Ricardo Ferre,Paus,220000,"['160 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2008', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n140,6 kWh/m² año', 'Emisiones: \n26,7 kg CO2/m² año']"
Piso en venta en plaza Juan Pablo II s/n,Paus,291000,"['132 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en Paus,San Blas-Pau,144900,"['70 m² construidos, 64 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2007', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle Presbitero Baltasar Carrasco,San Blas,145000,"['100 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Santa Leonor,Santo Domingo,155000,"['110 m² construidos, 100 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Construido en 1970', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Presbitero Baltasar Carrasco,San Blas,145000,"['100 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Benillup,Santo Domingo,129000,"['130 m² construidos, 115 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 7ª exterior', 'Con ascensor']",['En trámite']
Ático en venta en Santo Domingo,San Blas-Pau,145500,"['80 m² construidos, 69 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1970', 'Calefacción individual', 'Planta 5ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,274000,"['113 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,176000,"['58 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 8ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,265000,"['108 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,277000,"['108 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Campello,San Agustín,115000,"['93 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en plaza Juan Pablo II s/n,Paus,274000,"['88 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,281000,"['118 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 8ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,260000,"['107 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,267000,"['117 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Juan Pablo II s/n,Paus,266000,"['80 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Bajo exterior', 'Con ascensor']","['Jardín', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida de Dénia,Raval Roig-Virgen del Socorro,159900,"['90 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1962', 'Planta 3ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en avenida del Doctor Jiménez Díaz,San Blas,260000,"['145 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2023', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Médico Ricardo Ferre,Paus,195000,"['87 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2012', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n13,72 kWh/m² año', 'Emisiones:']"
Piso en venta en calle General Marvá,Ensanche-Diputación,255000,"['139 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1975', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle de Tuberia,San Agustín,86000,"['80 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1973', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['No indicado']
Ático en venta en calle Carlota Pasaron,Santo Domingo,150000,"['80 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1970', 'Calefacción individual', 'Planta 5ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Juan Ortega,Santo Domingo,135000,"['143 m² construidos, 105 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1976', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",['En trámite']
